gbifID,institutionCode,collectionCode,basisOfRecord,eventDate,year,month,day,decimalLatitude,decimalLongitude,kingdom,phylum,class,order,family,genus,species,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Name,level2Name,iucnRedListCategory
865728773,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,8/28/77,1977,8,28,11.67263,10.1909,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Bauchi,Katagum,NE
865728772,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,1/23/78,1978,1,23,9.32762,9.43652,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Plateau,Kanke,NE
865728771,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/22/78,1978,2,22,8.84072,7.8764,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Nasarawa,Keffi,NE
865728770,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/22/78,1978,2,22,8.84072,7.8764,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Nasarawa,Keffi,NE
865728769,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,1/23/78,1978,1,23,9.32762,9.43652,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Plateau,Kanke,NE
865728768,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,1/23/78,1978,1,23,9.32762,9.43652,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Plateau,Kanke,NE
865728767,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,8/28/77,1977,8,28,11.67263,10.1909,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Bauchi,Katagum,NE
865728766,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/22/78,1978,2,22,8.84072,7.8764,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Nasarawa,Keffi,NE
865728765,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,1/23/78,1978,1,23,9.32762,9.43652,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Plateau,Kanke,NE
865728764,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,1/23/78,1978,1,23,9.32762,9.43652,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Plateau,Kanke,NE
865728763,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,1/23/78,1978,1,23,9.32762,9.43652,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Plateau,Kanke,NE
865728762,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,1/22/78,1978,1,22,9.35,9.45,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Plateau,Kanke,NE
865728761,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,1/22/78,1978,1,22,9.35,9.45,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Plateau,Kanke,NE
865728760,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,1/21/78,1978,1,21,9.35,9.45,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Plateau,Kanke,NE
865728759,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,1/21/78,1978,1,21,9.35,9.45,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Plateau,Kanke,NE
865728758,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,1/21/78,1978,1,21,9.35,9.45,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Plateau,Kanke,NE
865728757,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/7/79,1979,2,7,11.64043,10.15636,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Bauchi,Katagum,NE
865728756,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,1/21/78,1978,1,21,9.35,9.45,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Plateau,Kanke,NE
865728755,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,3/16/78,1978,3,16,12.8747,7.66297,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Katsina,Rimi,NE
865728754,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,1/21/78,1978,1,21,9.35,9.45,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Plateau,Kanke,NE
865728753,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/7/79,1979,2,7,11.64043,10.15636,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Bauchi,Katagum,NE
865728752,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/10/79,1979,2,10,10.3134,9.8433,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Bauchi,Bauchi,NE
865728751,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,1/21/78,1978,1,21,9.35,9.45,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Plateau,Kanke,NE
865728750,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,,,,,9.22,8.72,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Plateau,Bokkos,NE
865728749,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,10/9/77,1977,10,9,6.1786,7.1875,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Anambra,Orumba North,NE
865728748,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,3/16/78,1978,3,16,12.8747,7.66297,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Katsina,Rimi,NE
865728747,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/7/79,1979,2,7,11.64043,10.15636,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Bauchi,Katagum,NE
865728746,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,12/19/77,1977,12,19,9.66668,8.51669,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Kaduna,Kaura,NE
865728745,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/10/79,1979,2,10,10.3134,9.8433,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Bauchi,Bauchi,NE
865728744,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/7/79,1979,2,7,11.64043,10.15636,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Bauchi,Katagum,NE
865728743,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,3/16/78,1978,3,16,12.8747,7.66297,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Katsina,Rimi,NE
865728742,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/23/79,1979,2,23,6.1786,7.1875,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Anambra,Orumba North,NE
865728741,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,3/16/78,1978,3,16,12.8747,7.66297,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Katsina,Rimi,NE
865728740,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,10/9/77,1977,10,9,6.1786,7.1875,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Anambra,Orumba North,NE
865728739,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,9/26/78,1978,9,26,9.35,9.45,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Plateau,Kanke,NE
865728738,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/10/79,1979,2,10,10.3134,9.8433,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Bauchi,Bauchi,NE
865728737,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/24/78,1978,2,24,8.88337,7.76667,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Nasarawa,Karu,NE
865728736,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/7/79,1979,2,7,11.64043,10.15636,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Bauchi,Katagum,NE
865728735,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/7/79,1979,2,7,11.64043,10.15636,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Bauchi,Katagum,NE
865728734,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/24/78,1978,2,24,8.88337,7.76667,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Nasarawa,Karu,NE
865728733,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/24/78,1978,2,24,8.88337,7.76667,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Nasarawa,Karu,NE
865728732,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/24/78,1978,2,24,8.88337,7.76667,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Nasarawa,Karu,NE
865728730,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/24/78,1978,2,24,8.88337,7.76667,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Nasarawa,Karu,NE
865728726,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/22/78,1978,2,22,8.84072,7.8764,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Nasarawa,Keffi,NE
865728722,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/24/78,1978,2,24,8.88337,7.76667,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Nasarawa,Karu,NE
865728721,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/21/79,1979,2,21,6.1786,7.1875,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Anambra,Orumba North,NE
865728718,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,2/21/79,1979,2,21,6.1786,7.1875,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mastomys,,AFRICA,EUROPE,NGA,Nigeria,Anambra,Orumba North,NE
865728102,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,4/28/77,1977,4,28,9.7833,8.2833,Animalia,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys,,AFRICA,EUROPE,NGA,Nigeria,Kaduna,Zangon Kataf,NE
865722353,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,4/28/77,1977,4,28,9.7833,8.2833,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,,AFRICA,EUROPE,NGA,Nigeria,Kaduna,Zangon Kataf,NE
865722351,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,4/21/77,1977,4,21,6.83,7.38,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,,AFRICA,EUROPE,NGA,Nigeria,Enugu,Nsukka,NE
865722349,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,4/27/77,1977,4,27,9.7833,8.2833,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,,AFRICA,EUROPE,NGA,Nigeria,Kaduna,Zangon Kataf,NE
865722348,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,4/27/77,1977,4,27,9.7833,8.2833,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,,AFRICA,EUROPE,NGA,Nigeria,Kaduna,Zangon Kataf,NE
865722346,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,4/19/77,1977,4,19,6.1786,7.1875,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,,AFRICA,EUROPE,NGA,Nigeria,Anambra,Orumba North,NE
865722345,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,4/28/77,1977,4,28,9.7833,8.2833,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,,AFRICA,EUROPE,NGA,Nigeria,Kaduna,Zangon Kataf,NE
865722344,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,4/19/77,1977,4,19,6.1786,7.1875,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,,AFRICA,EUROPE,NGA,Nigeria,Anambra,Orumba North,NE
865722342,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,4/27/77,1977,4,27,9.7833,8.2833,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,,AFRICA,EUROPE,NGA,Nigeria,Kaduna,Zangon Kataf,NE
865722341,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,4/27/77,1977,4,27,9.7833,8.2833,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,,AFRICA,EUROPE,NGA,Nigeria,Kaduna,Zangon Kataf,NE
865722340,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,4/21/77,1977,4,21,6.83,7.38,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,,AFRICA,EUROPE,NGA,Nigeria,Enugu,Nsukka,NE
865722339,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,4/21/77,1977,4,21,6.83,7.38,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Crocidura,,AFRICA,EUROPE,NGA,Nigeria,Enugu,Nsukka,NE
865719920,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,,,,,9.22,8.72,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Civettictis,Civettictis civetta,AFRICA,EUROPE,NGA,Nigeria,Plateau,Bokkos,LC
865719919,MHNG,"Mammals housed at MHNG, Geneva",PRESERVED_SPECIMEN,,,,,9.22,8.72,Animalia,Chordata,Mammalia,Carnivora,Viverridae,Civettictis,Civettictis civetta,AFRICA,EUROPE,NGA,Nigeria,Plateau,Bokkos,LC
859375546,AMNH,Mammals,PRESERVED_SPECIMEN,8/11/46,1946,8,11,6.42,9.37,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Galerella,Galerella sanguinea,AFRICA,NORTH_AMERICA,NGA,Nigeria,Cross River,Obanliku,LC
731973022,WAM,MAMM,PRESERVED_SPECIMEN,,,,,10.466667,7.416667,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,,,AFRICA,OCEANIA,NGA,Nigeria,Kaduna,Kaduna South,NE
731967900,WAM,MAMM,PRESERVED_SPECIMEN,,,,,10.466667,7.416667,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,,,AFRICA,OCEANIA,NGA,Nigeria,Kaduna,Kaduna South,NE
686432075,KU,KUM,PRESERVED_SPECIMEN,11/15/64,1964,11,15,9.0857977,8.6757138,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Papio,Papio anubis,AFRICA,NORTH_AMERICA,NGA,Nigeria,Nasarawa,Wamba,LC
665912851,FMNH,Mammals,PRESERVED_SPECIMEN,1964,1964,,,7.8,3.9,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,Gerbilliscus kempii,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Afijio,LC
665912850,FMNH,Mammals,PRESERVED_SPECIMEN,1964,1964,,,7.8,3.9,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,Gerbilliscus kempii,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Afijio,LC
665912849,FMNH,Mammals,PRESERVED_SPECIMEN,1964,1964,,,7.8,3.9,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,Gerbilliscus kempii,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Afijio,LC
665912848,FMNH,Mammals,PRESERVED_SPECIMEN,1964,1964,,,7.8,3.9,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,Gerbilliscus kempii,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Afijio,LC
665912847,FMNH,Mammals,PRESERVED_SPECIMEN,1964,1964,,,7.8,3.9,Animalia,Chordata,Mammalia,Rodentia,Muridae,Gerbilliscus,Gerbilliscus kempii,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Afijio,LC
665904101,FMNH,Mammals,PRESERVED_SPECIMEN,1964,1964,,,7.13333,3.83333,Animalia,Chordata,Mammalia,Primates,Galagidae,Galagoides,Galagoides demidoff,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Oluyole,LC
665904100,FMNH,Mammals,PRESERVED_SPECIMEN,1964,1964,,,7.13333,3.83333,Animalia,Chordata,Mammalia,Primates,Galagidae,Galagoides,Galagoides demidoff,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Oluyole,LC
665904099,FMNH,Mammals,PRESERVED_SPECIMEN,1963,1963,,,7.13333,3.83333,Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,Praomys tullbergi,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Oluyole,LC
665904098,FMNH,Mammals,PRESERVED_SPECIMEN,1963,1963,,,7.13333,3.83333,Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,Praomys tullbergi,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Oluyole,LC
665904097,FMNH,Mammals,PRESERVED_SPECIMEN,1963,1963,,,7.13333,3.83333,Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,Praomys tullbergi,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Oluyole,LC
665904096,FMNH,Mammals,PRESERVED_SPECIMEN,1963,1963,,,7.13333,3.83333,Animalia,Chordata,Mammalia,Rodentia,Muridae,Praomys,Praomys tullbergi,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Oluyole,LC
665904095,FMNH,Mammals,PRESERVED_SPECIMEN,1964,1964,,,7.13333,3.83333,Animalia,Chordata,Mammalia,Rodentia,Gliridae,Graphiurus,Graphiurus crassicaudatus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Oluyole,DD
665904094,FMNH,Mammals,PRESERVED_SPECIMEN,1964,1964,,,7.13333,3.83333,Animalia,Chordata,Mammalia,Rodentia,Gliridae,Graphiurus,Graphiurus nagtglasii,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Oluyole,LC
665904093,FMNH,Mammals,PRESERVED_SPECIMEN,1963,1963,,,7.13333,3.83333,Animalia,Chordata,Mammalia,Rodentia,Gliridae,Graphiurus,Graphiurus nagtglasii,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Oluyole,LC
665904092,FMNH,Mammals,PRESERVED_SPECIMEN,1963,1963,,,7.13333,3.83333,Animalia,Chordata,Mammalia,Rodentia,Gliridae,Graphiurus,Graphiurus nagtglasii,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Oluyole,LC
665904091,FMNH,Mammals,PRESERVED_SPECIMEN,1964,1964,,,7.13333,3.83333,Animalia,Chordata,Mammalia,Rodentia,Gliridae,Graphiurus,Graphiurus nagtglasii,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Oluyole,LC
665904090,FMNH,Mammals,PRESERVED_SPECIMEN,1964,1964,,,7.13333,3.83333,Animalia,Chordata,Mammalia,Rodentia,Gliridae,Graphiurus,Graphiurus nagtglasii,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Oluyole,LC
665904089,FMNH,Mammals,PRESERVED_SPECIMEN,1964,1964,,,7.13333,3.83333,Animalia,Chordata,Mammalia,Rodentia,Gliridae,Graphiurus,Graphiurus nagtglasii,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Oluyole,LC
665904088,FMNH,Mammals,PRESERVED_SPECIMEN,1964,1964,,,7.13333,3.83333,Animalia,Chordata,Mammalia,Rodentia,Gliridae,Graphiurus,Graphiurus nagtglasii,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Oluyole,LC
665904087,FMNH,Mammals,PRESERVED_SPECIMEN,1964,1964,,,7.13333,3.83333,Animalia,Chordata,Mammalia,Rodentia,Gliridae,Graphiurus,Graphiurus crassicaudatus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Oluyole,DD
665904086,FMNH,Mammals,PRESERVED_SPECIMEN,1964,1964,,,7.13333,3.83333,Animalia,Chordata,Mammalia,Rodentia,Gliridae,Graphiurus,Graphiurus crassicaudatus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Oluyole,DD
665904085,FMNH,Mammals,PRESERVED_SPECIMEN,1964,1964,,,7.13333,3.83333,Animalia,Chordata,Mammalia,Rodentia,Gliridae,Graphiurus,Graphiurus crassicaudatus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Oluyole,DD
665904084,FMNH,Mammals,PRESERVED_SPECIMEN,1964,1964,,,7.13333,3.83333,Animalia,Chordata,Mammalia,Rodentia,Gliridae,Graphiurus,Graphiurus nagtglasii,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Oluyole,LC
665904083,FMNH,Mammals,PRESERVED_SPECIMEN,1964,1964,,,7.13333,3.83333,Animalia,Chordata,Mammalia,Rodentia,Gliridae,Graphiurus,Graphiurus nagtglasii,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Oluyole,LC
665904082,FMNH,Mammals,PRESERVED_SPECIMEN,1963,1963,,,7.13333,3.83333,Animalia,Chordata,Mammalia,Rodentia,Gliridae,Graphiurus,Graphiurus nagtglasii,AFRICA,NORTH_AMERICA,NGA,Nigeria,Oyo,Oluyole,LC
665887601,FMNH,Mammals,PRESERVED_SPECIMEN,1966,1966,,,10.33333,4.46667,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros ruber,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,LC
665887600,FMNH,Mammals,PRESERVED_SPECIMEN,1966,1966,,,10.33333,4.46667,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros ruber,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,LC
665887599,FMNH,Mammals,PRESERVED_SPECIMEN,1966,1966,,,10.33333,4.46667,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros ruber,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,LC
665887598,FMNH,Mammals,PRESERVED_SPECIMEN,1966,1966,,,10.33333,4.46667,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros ruber,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,LC
665887597,FMNH,Mammals,PRESERVED_SPECIMEN,1966,1966,,,10.33333,4.46667,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros ruber,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,LC
665887596,FMNH,Mammals,PRESERVED_SPECIMEN,1966,1966,,,10.33333,4.46667,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros ruber,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,LC
665887595,FMNH,Mammals,PRESERVED_SPECIMEN,1966,1966,,,10.33333,4.46667,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros ruber,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,LC
665887594,FMNH,Mammals,PRESERVED_SPECIMEN,1966,1966,,,10.33333,4.46667,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros ruber,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,LC
665887593,FMNH,Mammals,PRESERVED_SPECIMEN,1966,1966,,,10.33333,4.46667,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros ruber,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,LC
665887592,FMNH,Mammals,PRESERVED_SPECIMEN,1966,1966,,,10.33333,4.46667,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros ruber,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,LC
665887591,FMNH,Mammals,PRESERVED_SPECIMEN,1966,1966,,,10.33333,4.46667,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros ruber,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,LC
665887590,FMNH,Mammals,PRESERVED_SPECIMEN,1966,1966,,,10.33333,4.46667,Animalia,Chordata,Mammalia,Chiroptera,Hipposideridae,Hipposideros,Hipposideros ruber,AFRICA,NORTH_AMERICA,NGA,Nigeria,Niger,Borgu,LC
665877105,FMNH,Mammals,PRESERVED_SPECIMEN,1964,1964,,,7.8,6.73333,Animalia,Chordata,Mammalia,Rodentia,Gliridae,Graphiurus,Graphiurus crassicaudatus,AFRICA,NORTH_AMERICA,NGA,Nigeria,Kogi,Lokoja,DD
